dmu_id,farmer_id,year,basis,impact_category,impact_unit,seed_amount_kg_ha,seed_amount_kg_tonne,seed_factor_per_unit,seed_factor_unit,characterisation_sheet,single_score_file,sowing_total_impact
C2_2023,C2,2023,ha,"Eutrophication, freshwater",Pt,180.0,,8.7756e-06,1 kg seed,,seeds_singlescore_1.json,0.001579608
C2_2023,C2,2023,ha,"Eutrophication, marine",Pt,180.0,,0.002909536,1 kg seed,,seeds_singlescore_1.json,0.5237164799999999
C2_2023,C2,2023,ha,"Eutrophication, terrestrial",Pt,180.0,,0.10404252,1 kg seed,,seeds_singlescore_1.json,18.7276536
C2_2023,C2,2023,ha,"Human toxicity, cancer",Pt,180.0,,3.8458000000000003e-16,1 kg seed,,seeds_singlescore_1.json,6.922440000000001e-14
C2_2023,C2,2023,ha,"Human toxicity, cancer - inorganics",Pt,180.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2023,C2,2023,ha,"Human toxicity, cancer - metals",Pt,180.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2023,C2,2023,ha,"Human toxicity, cancer - organics",Pt,180.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2023,C2,2023,ha,"Human toxicity, non-cancer",Pt,180.0,,4.3437799999999997e-13,1 kg seed,,seeds_singlescore_1.json,7.818804e-11
C2_2023,C2,2023,ha,"Human toxicity, non-cancer - inorganics",Pt,180.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2023,C2,2023,ha,"Human toxicity, non-cancer - metals",Pt,180.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2023,C2,2023,ha,"Human toxicity, non-cancer - organics",Pt,180.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2023,C2,2023,ha,Ionising radiation,Pt,180.0,,5.252001,1 kg seed,,seeds_singlescore_1.json,945.36018
C2_2023,C2,2023,ha,Land use,Pt,180.0,,16893889.2,1 kg seed,,seeds_singlescore_1.json,3040900056.0
C2_2023,C2,2023,ha,Ozone depletion,Pt,180.0,,7.7848e-11,1 kg seed,,seeds_singlescore_1.json,1.401264e-08
C2_2023,C2,2023,ha,Particulate matter,Pt,180.0,,4.0509e-12,1 kg seed,,seeds_singlescore_1.json,7.29162e-10
C2_2023,C2,2023,ha,Photochemical ozone formation,Pt,180.0,,0.0065572,1 kg seed,,seeds_singlescore_1.json,1.180296
C2_2023,C2,2023,ha,"Resource use, fossils",Pt,180.0,,26916.417690000002,1 kg seed,,seeds_singlescore_1.json,4844955.1842
C2_2023,C2,2023,ha,"Resource use, minerals and metals",Pt,180.0,,1.8431999999999996e-08,1 kg seed,,seeds_singlescore_1.json,3.317759999999999e-06
C2_2023,C2,2023,ha,Total,Pt,180.0,,16980974.878934015,1 kg seed,,seeds_singlescore_1.json,3056575478.2081227
C2_2023,C2,2023,ha,Water use,Pt,180.0,,31715.821060000002,1 kg seed,,seeds_singlescore_1.json,5708847.790800001
C2_2024,C2,2024,ha,Acidification,Pt,160.0,,0.01198496,1 kg seed,,seeds_singlescore_1.json,1.9175936
C2_2024,C2,2024,ha,Climate change,Pt,160.0,,6016.38576,1 kg seed,,seeds_singlescore_1.json,962621.7216
C2_2024,C2,2024,ha,Climate change - Biogenic,Pt,160.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2024,C2,2024,ha,Climate change - Fossil,Pt,160.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2024,C2,2024,ha,Climate change - Land use and LU change,Pt,160.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2024,C2,2024,ha,"Ecotoxicity, freshwater",Pt,160.0,,22431.676919999998,1 kg seed,,seeds_singlescore_1.json,3589068.3071999997
C2_2024,C2,2024,ha,"Ecotoxicity, freshwater - inorganics",Pt,160.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2024,C2,2024,ha,"Ecotoxicity, freshwater - metals",Pt,160.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2024,C2,2024,ha,"Ecotoxicity, freshwater - organics",Pt,160.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2024,C2,2024,ha,"Eutrophication, freshwater",Pt,160.0,,8.7756e-06,1 kg seed,,seeds_singlescore_1.json,0.0014040959999999999
C2_2024,C2,2024,ha,"Eutrophication, marine",Pt,160.0,,0.002909536,1 kg seed,,seeds_singlescore_1.json,0.46552576
C2_2024,C2,2024,ha,"Eutrophication, terrestrial",Pt,160.0,,0.10404252,1 kg seed,,seeds_singlescore_1.json,16.6468032
C2_2024,C2,2024,ha,"Human toxicity, cancer",Pt,160.0,,3.8458000000000003e-16,1 kg seed,,seeds_singlescore_1.json,6.15328e-14
C2_2024,C2,2024,ha,"Human toxicity, cancer - inorganics",Pt,160.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2024,C2,2024,ha,"Human toxicity, cancer - metals",Pt,160.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2024,C2,2024,ha,"Human toxicity, cancer - organics",Pt,160.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2024,C2,2024,ha,"Human toxicity, non-cancer",Pt,160.0,,4.3437799999999997e-13,1 kg seed,,seeds_singlescore_1.json,6.950048e-11
C2_2024,C2,2024,ha,"Human toxicity, non-cancer - inorganics",Pt,160.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2024,C2,2024,ha,"Human toxicity, non-cancer - metals",Pt,160.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2024,C2,2024,ha,"Human toxicity, non-cancer - organics",Pt,160.0,,0.0,1 kg seed,,seeds_singlescore_1.json,0.0
C2_2024,C2,2024,ha,Ionising radiation,Pt,160.0,,5.252001,1 kg seed,,seeds_singlescore_1.json,840.32016
C2_2024,C2,2024,ha,Land use,Pt,160.0,,16893889.2,1 kg seed,,seeds_singlescore_1.json,2703022272.0
C2_2024,C2,2024,ha,Ozone depletion,Pt,160.0,,7.7848e-11,1 kg seed,,seeds_singlescore_1.json,1.245568e-08
C2_2024,C2,2024,ha,Particulate matter,Pt,160.0,,4.0509e-12,1 kg seed,,seeds_singlescore_1.json,6.48144e-10
C2_2024,C2,2024,ha,Photochemical ozone formation,Pt,160.0,,0.0065572,1 kg seed,,seeds_singlescore_1.json,1.049152
C2_2024,C2,2024,ha,"Resource use, fossils",Pt,160.0,,26916.417690000002,1 kg seed,,seeds_singlescore_1.json,4306626.8304
C2_2024,C2,2024,ha,"Resource use, minerals and metals",Pt,160.0,,1.8431999999999996e-08,1 kg seed,,seeds_singlescore_1.json,2.949119999999999e-06
C2_2024,C2,2024,ha,Total,Pt,160.0,,16980974.878934015,1 kg seed,,seeds_singlescore_1.json,2716955980.629442
C2_2024,C2,2024,ha,Water use,Pt,160.0,,31715.821060000002,1 kg seed,,seeds_singlescore_1.json,5074531.3696
C3_2022,C3,2022,ha,Acidification,Pt,190.0,,0.01198496,1 kg seed,,seeds_singlescore_1.json,2.2771424
C3_2022,C3,2022,ha,Climate change,Pt,190.0,,6016.38576,1 kg seed,,seeds_singlescore_1.json,1143113.2944
