dmu_id,farmer_id,year,basis,gas,component,impact_category,impact_unit,field_emissions_impact
C8_2023,C8,2023,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,22900.06599945795
C8_2023,C8,2023,tonne,co2,co2_from_urea,Climate change,Pt,1979.0897554864334
C8_2024,C8,2024,tonne,ch4,ch4_total,Climate change,Pt,7881786.8206177205
C8_2024,C8,2024,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,78432.06075949366
C8_2024,C8,2024,tonne,n2o,n2o_direct_straw,Climate change,Pt,23356.60632911392
C8_2024,C8,2024,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,7843.206075949365
C8_2024,C8,2024,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,58824.04556962025
C8_2024,C8,2024,tonne,co2,co2_from_urea,Climate change,Pt,0.0
D1_2022,D1,2022,tonne,ch4,ch4_total,Climate change,Pt,22891954.368705884
D1_2022,D1,2022,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,133069.61992797122
D1_2022,D1,2022,tonne,n2o,n2o_direct_straw,Climate change,Pt,67837.20220588235
D1_2022,D1,2022,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,96520.59669867947
D1_2022,D1,2022,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,99802.21494597838
D1_2022,D1,2022,tonne,co2,co2_from_urea,Climate change,Pt,14368.235294117647
D1_2023,D1,2023,tonne,ch4,ch4_total,Climate change,Pt,6353685.294171428
D1_2023,D1,2023,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,21850.108163265304
D1_2023,D1,2023,tonne,n2o,n2o_direct_straw,Climate change,Pt,18828.28469387755
D1_2023,D1,2023,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,11808.356326530611
D1_2023,D1,2023,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,16387.581122448977
D1_2023,D1,2023,tonne,co2,co2_from_urea,Climate change,Pt,1661.6326530612246
D1_2024,D1,2024,tonne,ch4,ch4_total,Climate change,Pt,5481172.172788733
D1_2024,D1,2024,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,54543.42253521127
D1_2024,D1,2024,tonne,n2o,n2o_direct_straw,Climate change,Pt,16242.710387323943
D1_2024,D1,2024,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,5454.342253521126
D1_2024,D1,2024,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,40907.566901408456
D1_2024,D1,2024,tonne,co2,co2_from_urea,Climate change,Pt,0.0
D2_2022,D2,2022,tonne,ch4,ch4_total,Climate change,Pt,25311429.220682926
D2_2022,D2,2022,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,266545.13924660656
D2_2022,D2,2022,tonne,n2o,n2o_direct_straw,Climate change,Pt,75006.98780487805
D2_2022,D2,2022,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,141602.1052247597
D2_2022,D2,2022,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,199908.85443495485
D2_2022,D2,2022,tonne,co2,co2_from_urea,Climate change,Pt,19847.63727878772
D2_2023,D2,2023,tonne,ch4,ch4_total,Climate change,Pt,6432449.987900826
D2_2023,D2,2023,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,38499.91363636364
D2_2023,D2,2023,tonne,n2o,n2o_direct_straw,Climate change,Pt,19061.693181818184
D2_2023,D2,2023,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,19438.22045454545
D2_2023,D2,2023,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,28874.935227272726
D2_2023,D2,2023,tonne,co2,co2_from_urea,Climate change,Pt,2691.570247933884
D2_2024,D2,2024,tonne,ch4,ch4_total,Climate change,Pt,4598679.164171345
D2_2024,D2,2024,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,35667.19940915806
D2_2024,D2,2024,tonne,n2o,n2o_direct_straw,Climate change,Pt,13627.562038404729
D2_2024,D2,2024,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,17497.11669128508
D2_2024,D2,2024,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,26750.39955686854
D2_2024,D2,2024,tonne,co2,co2_from_urea,Climate change,Pt,2405.3175775480063
NT1_2023,NT1,2023,tonne,ch4,ch4_total,Climate change,Pt,4797081.346909091
NT1_2023,NT1,2023,tonne,n2o,n2o_direct_synthetic,Climate change,Pt,31449.600000000002
NT1_2023,NT1,2023,tonne,n2o,n2o_direct_straw,Climate change,Pt,14215.5
NT1_2023,NT1,2023,tonne,n2o,n2o_indirect_volatilisation,Climate change,Pt,3144.9600000000005
NT1_2023,NT1,2023,tonne,n2o,n2o_indirect_leaching,Climate change,Pt,23587.2
