dmu_id,farmer_id,year,basis,impact_category,impact_unit,water_amount_m3_ha,water_amount_m3_tonne,water_factor_per_unit,water_factor_unit,characterisation_sheet,single_score_file,water_total_impact
C2_2023,C2,2023,tonne,Particulate matter,Pt,,1299.472,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2023,C2,2023,tonne,Photochemical ozone formation,Pt,,1299.472,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2023,C2,2023,tonne,"Resource use, fossils",Pt,,1299.472,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2023,C2,2023,tonne,"Resource use, minerals and metals",Pt,,1299.472,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2023,C2,2023,tonne,Total,Pt,,1299.472,48558.4,1 m3 water,,singlescore_18.json,63100281.1648
C2_2023,C2,2023,tonne,Water use,Pt,,1299.472,48558.4,1 m3 water,,singlescore_18.json,63100281.1648
C2_2024,C2,2024,tonne,Acidification,Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,Climate change,Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,Climate change - Biogenic,Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,Climate change - Fossil,Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,Climate change - Land use and LU change,Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Ecotoxicity, freshwater",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Ecotoxicity, freshwater - inorganics",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Ecotoxicity, freshwater - metals",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Ecotoxicity, freshwater - organics",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Eutrophication, freshwater",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Eutrophication, marine",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Eutrophication, terrestrial",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Human toxicity, cancer",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Human toxicity, cancer - inorganics",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Human toxicity, cancer - metals",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Human toxicity, cancer - organics",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Human toxicity, non-cancer",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Human toxicity, non-cancer - inorganics",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Human toxicity, non-cancer - metals",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,"Human toxicity, non-cancer - organics",Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,Ionising radiation,Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,Land use,Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,Ozone depletion,Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
C2_2024,C2,2024,tonne,Particulate matter,Pt,,1531.583,0.0,1 m3 water,,singlescore_18.json,0.0
