dmu_id,farmer_id,year,basis,impact_category,impact_unit,n_amount_kg_ha,p_amount_kg_ha,k_amount_kg_ha,n_amount_kg_tonne,p_amount_kg_tonne,k_amount_kg_tonne,n_factor_per_unit,p_factor_per_unit,k_factor_per_unit,n_factor_unit,p_factor_unit,k_factor_unit,n_characterisation_sheet,p_characterisation_sheet,k_characterisation_sheet,n_impact,p_impact,k_impact,fertilisation_total_impact
C6_2023,C6,2023,ha,Water use,m3 depriv.,134.5,21.6,27.0,,,,0.21489,1.587446,1.186461,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,28.902705,34.288833600000004,32.034447,95.2259856
C6_2024,C6,2024,ha,Acidification,mol H+ eq,127.6,54.0,0.0,,,,0.057621,0.028972,0.018432,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,7.352439599999999,1.564488,0.0,8.9169276
C6_2024,C6,2024,ha,Climate change,kg CO2 eq,127.6,54.0,0.0,,,,3.754282,2.846359,2.817321,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,479.0463832,153.703386,0.0,632.7497692
C6_2024,C6,2024,ha,Climate change - Biogenic,kg CO2 eq,127.6,54.0,0.0,,,,0.001325,0.002609,0.002402,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.16907,0.140886,0.0,0.309956
C6_2024,C6,2024,ha,Climate change - Fossil,kg CO2 eq,127.6,54.0,0.0,,,,3.752439,2.829413,2.809194,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,478.8112164,152.78830200000002,0.0,631.5995184
C6_2024,C6,2024,ha,Climate change - Land use and LU change,kg CO2 eq,127.6,54.0,0.0,,,,0.000518,0.014337,0.005725,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0660968,0.774198,0.0,0.8402948
C6_2024,C6,2024,ha,"Ecotoxicity, freshwater",CTUe,127.6,54.0,0.0,,,,24.51813,397.7709,2018.182,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,3128.513388,21479.6286,0.0,24608.141988
C6_2024,C6,2024,ha,"Ecotoxicity, freshwater - inorganics",CTUe,127.6,54.0,0.0,,,,7.823272,76.92257,397.7561,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,998.2495072,4153.81878,0.0,5152.0682872
C6_2024,C6,2024,ha,"Ecotoxicity, freshwater - metals",CTUe,127.6,54.0,0.0,,,,16.52071,320.1271,1619.55,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2108.0425960000002,17286.8634,0.0,19394.905995999998
C6_2024,C6,2024,ha,"Ecotoxicity, freshwater - organics",CTUe,127.6,54.0,0.0,,,,0.174143,0.721252,0.87605,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,22.220646799999997,38.947608,0.0,61.1682548
C6_2024,C6,2024,ha,"Eutrophication, freshwater",kg P eq,127.6,54.0,0.0,,,,0.000222,0.000952,0.000618,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0283272,0.051408,0.0,0.0797352
C6_2024,C6,2024,ha,"Eutrophication, marine",kg N eq,127.6,54.0,0.0,,,,0.002677,0.002767,0.002898,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.3415852,0.149418,0.0,0.4910032
C6_2024,C6,2024,ha,"Eutrophication, terrestrial",mol N eq,127.6,54.0,0.0,,,,0.241389,0.052171,0.058383,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,30.801236399999997,2.817234,0.0,33.6184704
C6_2024,C6,2024,ha,"Human toxicity, cancer",CTUh,127.6,54.0,0.0,,,,5.34e-10,2.54e-09,1.77e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,6.813839999999999e-08,1.3716e-07,0.0,2.0529839999999998e-07
C6_2024,C6,2024,ha,"Human toxicity, cancer - inorganics",CTUh,127.6,54.0,0.0,,,,0.0,6.21e-18,5.01e-18,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0,3.3534e-16,0.0,3.3534e-16
C6_2024,C6,2024,ha,"Human toxicity, cancer - metals",CTUh,127.6,54.0,0.0,,,,3.5e-10,2.13e-09,1.34e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,4.466e-08,1.1502e-07,0.0,1.5967999999999998e-07
C6_2024,C6,2024,ha,"Human toxicity, cancer - organics",CTUh,127.6,54.0,0.0,,,,1.84e-10,4.05e-10,4.32e-10,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.3478400000000002e-08,2.187e-08,0.0,4.53484e-08
C6_2024,C6,2024,ha,"Human toxicity, non-cancer",CTUh,127.6,54.0,0.0,,,,2e-08,6.49e-08,9.9e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.552e-06,3.5046000000000003e-06,0.0,6.056600000000001e-06
C6_2024,C6,2024,ha,"Human toxicity, non-cancer - inorganics",CTUh,127.6,54.0,0.0,,,,1.72e-09,1.45e-08,6.51e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.19472e-07,7.830000000000001e-07,0.0,1.002472e-06
C6_2024,C6,2024,ha,"Human toxicity, non-cancer - metals",CTUh,127.6,54.0,0.0,,,,1.73e-08,4.89e-08,3.21e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.20748e-06,2.6406e-06,0.0,4.8480800000000005e-06
C6_2024,C6,2024,ha,"Human toxicity, non-cancer - organics",CTUh,127.6,54.0,0.0,,,,1.35e-09,1.78e-09,2.01e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.7226e-07,9.612e-08,0.0,2.6838e-07
C6_2024,C6,2024,ha,Ionising radiation,kBq U-235 eq,127.6,54.0,0.0,,,,0.099841,0.337545,0.245573,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,12.7397116,18.22743,0.0,30.967141599999998
C6_2024,C6,2024,ha,Land use,Pt,127.6,54.0,0.0,,,,2.291069,30.93982,25.134,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,292.34040439999995,1670.75028,0.0,1963.0906843999999
C6_2024,C6,2024,ha,Ozone depletion,kg CFC11 eq,127.6,54.0,0.0,,,,3.58e-07,3.47e-07,3.94e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,4.56808e-05,1.8738000000000003e-05,0.0,6.441880000000001e-05
C6_2024,C6,2024,ha,Particulate matter,disease inc.,127.6,54.0,0.0,,,,3.99e-07,2.34e-07,2.27e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,5.09124e-05,1.2636e-05,0.0,6.35484e-05
C6_2024,C6,2024,ha,Photochemical ozone formation,kg NMVOC eq,127.6,54.0,0.0,,,,0.003983,0.00811,0.007996,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.5082308,0.43793999999999994,0.0,0.9461708
C6_2024,C6,2024,ha,"Resource use, fossils",MJ,127.6,54.0,0.0,,,,46.52414,42.89925,42.33106,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,5936.480264,2316.5595000000003,0.0,8253.039764000001
C6_2024,C6,2024,ha,"Resource use, minerals and metals",kg Sb eq,127.6,54.0,0.0,,,,2.71e-05,5.39e-05,5.15e-05,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.00345796,0.0029106,0.0,0.0063685600000000005
C6_2024,C6,2024,ha,Water use,m3 depriv.,127.6,54.0,0.0,,,,0.21489,1.587446,1.186461,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,27.419964,85.722084,0.0,113.14204799999999
C7_2023,C7,2023,ha,Acidification,mol H+ eq,112.23,45.0,45.0,,,,0.057621,0.028972,0.018432,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,6.46680483,1.3037400000000001,0.8294400000000001,8.59998483
C7_2023,C7,2023,ha,Climate change,kg CO2 eq,112.23,45.0,45.0,,,,3.754282,2.846359,2.817321,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,421.34306886,128.086155,126.77944500000001,676.20866886
C7_2023,C7,2023,ha,Climate change - Biogenic,kg CO2 eq,112.23,45.0,45.0,,,,0.001325,0.002609,0.002402,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.14870475,0.11740500000000001,0.10809,0.37419975000000005
C7_2023,C7,2023,ha,Climate change - Fossil,kg CO2 eq,112.23,45.0,45.0,,,,3.752439,2.829413,2.809194,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,421.13622897,127.32358500000001,126.41373000000002,674.87354397
C7_2023,C7,2023,ha,Climate change - Land use and LU change,kg CO2 eq,112.23,45.0,45.0,,,,0.000518,0.014337,0.005725,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.05813514,0.645165,0.257625,0.96092514
C7_2023,C7,2023,ha,"Ecotoxicity, freshwater",CTUe,112.23,45.0,45.0,,,,24.51813,397.7709,2018.182,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2751.6697299,17899.6905,90818.19,111469.5502299
C7_2023,C7,2023,ha,"Ecotoxicity, freshwater - inorganics",CTUe,112.23,45.0,45.0,,,,7.823272,76.92257,397.7561,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,878.0058165600001,3461.51565,17899.0245,22238.54596656
C7_2023,C7,2023,ha,"Ecotoxicity, freshwater - metals",CTUe,112.23,45.0,45.0,,,,16.52071,320.1271,1619.55,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1854.1192833000002,14405.7195,72879.75,89139.5887833
C7_2023,C7,2023,ha,"Ecotoxicity, freshwater - organics",CTUe,112.23,45.0,45.0,,,,0.174143,0.721252,0.87605,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,19.54406889,32.45634,39.42225,91.42265889
C7_2023,C7,2023,ha,"Eutrophication, freshwater",kg P eq,112.23,45.0,45.0,,,,0.000222,0.000952,0.000618,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.024915060000000003,0.04284,0.027809999999999998,0.09556506000000001
C7_2023,C7,2023,ha,"Eutrophication, marine",kg N eq,112.23,45.0,45.0,,,,0.002677,0.002767,0.002898,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.30043971,0.124515,0.13041,0.55536471
C7_2023,C7,2023,ha,"Eutrophication, terrestrial",mol N eq,112.23,45.0,45.0,,,,0.241389,0.052171,0.058383,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,27.09108747,2.3476950000000003,2.6272349999999998,32.066017470000006
C7_2023,C7,2023,ha,"Human toxicity, cancer",CTUh,112.23,45.0,45.0,,,,5.34e-10,2.54e-09,1.77e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,5.993082e-08,1.143e-07,7.965e-08,2.5388082e-07
C7_2023,C7,2023,ha,"Human toxicity, cancer - inorganics",CTUh,112.23,45.0,45.0,,,,0.0,6.21e-18,5.01e-18,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0,2.7945e-16,2.2545e-16,5.049e-16
C7_2023,C7,2023,ha,"Human toxicity, cancer - metals",CTUh,112.23,45.0,45.0,,,,3.5e-10,2.13e-09,1.34e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,3.92805e-08,9.585e-08,6.029999999999999e-08,1.954305e-07
C7_2023,C7,2023,ha,"Human toxicity, cancer - organics",CTUh,112.23,45.0,45.0,,,,1.84e-10,4.05e-10,4.32e-10,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.0650320000000002e-08,1.8225e-08,1.944e-08,5.8315320000000006e-08
C7_2023,C7,2023,ha,"Human toxicity, non-cancer",CTUh,112.23,45.0,45.0,,,,2e-08,6.49e-08,9.9e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.2446e-06,2.9205000000000002e-06,4.455e-06,9.6201e-06
C7_2023,C7,2023,ha,"Human toxicity, non-cancer - inorganics",CTUh,112.23,45.0,45.0,,,,1.72e-09,1.45e-08,6.51e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.9303560000000001e-07,6.525e-07,2.9294999999999996e-06,3.7750356e-06
C7_2023,C7,2023,ha,"Human toxicity, non-cancer - metals",CTUh,112.23,45.0,45.0,,,,1.73e-08,4.89e-08,3.21e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.941579e-06,2.2005e-06,1.4445e-06,5.586579e-06
C7_2023,C7,2023,ha,"Human toxicity, non-cancer - organics",CTUh,112.23,45.0,45.0,,,,1.35e-09,1.78e-09,2.01e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.5151050000000003e-07,8.010000000000001e-08,9.044999999999999e-08,3.2206050000000003e-07
C7_2023,C7,2023,ha,Ionising radiation,kBq U-235 eq,112.23,45.0,45.0,,,,0.099841,0.337545,0.245573,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,11.20515543,15.189525,11.050785000000001,37.44546543
C7_2023,C7,2023,ha,Land use,Pt,112.23,45.0,45.0,,,,2.291069,30.93982,25.134,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,257.12667387,1392.2919,1131.03,2780.4485738699996
C7_2023,C7,2023,ha,Ozone depletion,kg CFC11 eq,112.23,45.0,45.0,,,,3.58e-07,3.47e-07,3.94e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,4.0178340000000004e-05,1.5615000000000002e-05,1.773e-05,7.352334e-05
C7_2023,C7,2023,ha,Particulate matter,disease inc.,112.23,45.0,45.0,,,,3.99e-07,2.34e-07,2.27e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,4.4779770000000006e-05,1.053e-05,1.0215e-05,6.552477e-05
C7_2023,C7,2023,ha,Photochemical ozone formation,kg NMVOC eq,112.23,45.0,45.0,,,,0.003983,0.00811,0.007996,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.4470120900000001,0.36494999999999994,0.35982,1.17178209
C7_2023,C7,2023,ha,"Resource use, fossils",MJ,112.23,45.0,45.0,,,,46.52414,42.89925,42.33106,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,5221.4042322000005,1930.4662500000002,1904.8977,9056.768182200001
C7_2023,C7,2023,ha,"Resource use, minerals and metals",kg Sb eq,112.23,45.0,45.0,,,,2.71e-05,5.39e-05,5.15e-05,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.003041433,0.0024255,0.0023175,0.007784433
C7_2023,C7,2023,ha,Water use,m3 depriv.,112.23,45.0,45.0,,,,0.21489,1.587446,1.186461,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,24.117104700000002,71.43507,53.390745,148.9429197
C7_2024,C7,2024,ha,Acidification,mol H+ eq,140.41,71.68,73.93,,,,0.057621,0.028972,0.018432,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,8.09056461,2.0767129600000005,1.3626777600000002,11.52995533
C7_2024,C7,2024,ha,Climate change,kg CO2 eq,140.41,71.68,73.93,,,,3.754282,2.846359,2.817321,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,527.1387356199999,204.02701312000002,208.28454153000004,939.45029027
C7_2024,C7,2024,ha,Climate change - Biogenic,kg CO2 eq,140.41,71.68,73.93,,,,0.001325,0.002609,0.002402,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.18604325,0.18701312000000003,0.17757986000000003,0.5506362300000001
C7_2024,C7,2024,ha,Climate change - Fossil,kg CO2 eq,140.41,71.68,73.93,,,,3.752439,2.829413,2.809194,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,526.87995999,202.81232384000003,207.68371242000003,937.37599625
C7_2024,C7,2024,ha,Climate change - Land use and LU change,kg CO2 eq,140.41,71.68,73.93,,,,0.000518,0.014337,0.005725,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.07273238,1.0276761600000002,0.42324925,1.5236577900000001
C7_2024,C7,2024,ha,"Ecotoxicity, freshwater",CTUe,140.41,71.68,73.93,,,,24.51813,397.7709,2018.182,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,3442.5906333,28512.218112000002,149204.19526,181159.0040053
C7_2024,C7,2024,ha,"Ecotoxicity, freshwater - inorganics",CTUe,140.41,71.68,73.93,,,,7.823272,76.92257,397.7561,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1098.46562152,5513.8098176,29406.108473000004,36018.38391212001
C7_2024,C7,2024,ha,"Ecotoxicity, freshwater - metals",CTUe,140.41,71.68,73.93,,,,16.52071,320.1271,1619.55,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2319.6728911,22946.710528,119733.33150000001,144999.71491910002
C7_2024,C7,2024,ha,"Ecotoxicity, freshwater - organics",CTUe,140.41,71.68,73.93,,,,0.174143,0.721252,0.87605,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,24.45141863,51.69934336000001,64.7663765,140.91713849
C7_2024,C7,2024,ha,"Eutrophication, freshwater",kg P eq,140.41,71.68,73.93,,,,0.000222,0.000952,0.000618,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.03117102,0.06823936000000001,0.04568874,0.14509912000000003
C7_2024,C7,2024,ha,"Eutrophication, marine",kg N eq,140.41,71.68,73.93,,,,0.002677,0.002767,0.002898,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.37587757,0.19833856000000002,0.21424914,0.7884652700000001
C7_2024,C7,2024,ha,"Eutrophication, terrestrial",mol N eq,140.41,71.68,73.93,,,,0.241389,0.052171,0.058383,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,33.893429489999995,3.7396172800000005,4.316255190000001,41.94930195999999
C7_2024,C7,2024,ha,"Human toxicity, cancer",CTUh,140.41,71.68,73.93,,,,5.34e-10,2.54e-09,1.77e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,7.497894e-08,1.8206720000000002e-07,1.308561e-07,3.8790224e-07
C7_2024,C7,2024,ha,"Human toxicity, cancer - inorganics",CTUh,140.41,71.68,73.93,,,,0.0,6.21e-18,5.01e-18,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0,4.451328000000001e-16,3.7038930000000007e-16,8.155221000000001e-16
C7_2024,C7,2024,ha,"Human toxicity, cancer - metals",CTUh,140.41,71.68,73.93,,,,3.5e-10,2.13e-09,1.34e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,4.91435e-08,1.526784e-07,9.90662e-08,3.008881e-07
C7_2024,C7,2024,ha,"Human toxicity, cancer - organics",CTUh,140.41,71.68,73.93,,,,1.84e-10,4.05e-10,4.32e-10,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.583544e-08,2.90304e-08,3.193776e-08,8.680359999999999e-08
C7_2024,C7,2024,ha,"Human toxicity, non-cancer",CTUh,140.41,71.68,73.93,,,,2e-08,6.49e-08,9.9e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.8082e-06,4.6520320000000006e-06,7.31907e-06,1.4779302000000001e-05
C7_2024,C7,2024,ha,"Human toxicity, non-cancer - inorganics",CTUh,140.41,71.68,73.93,,,,1.72e-09,1.45e-08,6.51e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.415052e-07,1.0393600000000001e-06,4.812843e-06,6.0937082e-06
C7_2024,C7,2024,ha,"Human toxicity, non-cancer - metals",CTUh,140.41,71.68,73.93,,,,1.73e-08,4.89e-08,3.21e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.4290929999999998e-06,3.5051520000000003e-06,2.3731530000000006e-06,8.307398e-06
C7_2024,C7,2024,ha,"Human toxicity, non-cancer - organics",CTUh,140.41,71.68,73.93,,,,1.35e-09,1.78e-09,2.01e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,1.8955350000000002e-07,1.2759040000000001e-07,1.485993e-07,4.657432e-07
C7_2024,C7,2024,ha,Ionising radiation,kBq U-235 eq,140.41,71.68,73.93,,,,0.099841,0.337545,0.245573,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,14.01867481,24.1952256,18.155211890000004,56.369112300000005
C7_2024,C7,2024,ha,Land use,Pt,140.41,71.68,73.93,,,,2.291069,30.93982,25.134,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,321.68899829,2217.7662976,1858.1566200000002,4397.61191589
C7_2024,C7,2024,ha,Ozone depletion,kg CFC11 eq,140.41,71.68,73.93,,,,3.58e-07,3.47e-07,3.94e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,5.0266779999999996e-05,2.4872960000000005e-05,2.9128420000000002e-05,0.00010426816
C7_2024,C7,2024,ha,Particulate matter,disease inc.,140.41,71.68,73.93,,,,3.99e-07,2.34e-07,2.27e-07,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,5.602359e-05,1.6773120000000002e-05,1.678211e-05,8.957882e-05
C7_2024,C7,2024,ha,Photochemical ozone formation,kg NMVOC eq,140.41,71.68,73.93,,,,0.003983,0.00811,0.007996,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.55925303,0.5813248,0.5911442800000001,1.7317221100000002
C7_2024,C7,2024,ha,"Resource use, fossils",MJ,140.41,71.68,73.93,,,,46.52414,42.89925,42.33106,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,6532.4544974,3075.0182400000003,3129.5352658,12737.0080032
C7_2024,C7,2024,ha,"Resource use, minerals and metals",kg Sb eq,140.41,71.68,73.93,,,,2.71e-05,5.39e-05,5.15e-05,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.003805111,0.0038635520000000006,0.0038073950000000003,0.011476058
C7_2024,C7,2024,ha,Water use,m3 depriv.,140.41,71.68,73.93,,,,0.21489,1.587446,1.186461,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,30.1727049,113.78812928,87.71506173,231.67589591
C8_2022,C8,2022,ha,Acidification,mol H+ eq,123.5010288066,25.0,0.0,,,,0.057621,0.028972,0.018432,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,7.116252780865099,0.7243,0.0,7.840552780865099
C8_2022,C8,2022,ha,Climate change,kg CO2 eq,123.5010288066,25.0,0.0,,,,3.754282,2.846359,2.817321,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,463.6576894300999,71.158975,0.0,534.8166644300999
C8_2022,C8,2022,ha,Climate change - Biogenic,kg CO2 eq,123.5010288066,25.0,0.0,,,,0.001325,0.002609,0.002402,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.163638863168745,0.065225,0.0,0.22886386316874502
C8_2022,C8,2022,ha,Climate change - Fossil,kg CO2 eq,123.5010288066,25.0,0.0,,,,3.752439,2.829413,2.809194,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,463.4300770340093,70.735325,0.0,534.1654020340093
C8_2022,C8,2022,ha,Climate change - Land use and LU change,kg CO2 eq,123.5010288066,25.0,0.0,,,,0.000518,0.014337,0.005725,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0639735329218188,0.358425,0.0,0.4223985329218188
C8_2022,C8,2022,ha,"Ecotoxicity, freshwater",CTUe,123.5010288066,25.0,0.0,,,,24.51813,397.7709,2018.182,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,3028.014279413964,9944.2725,0.0,12972.286779413964
C8_2022,C8,2022,ha,"Ecotoxicity, freshwater - inorganics",CTUe,123.5010288066,25.0,0.0,,,,7.823272,76.92257,397.7561,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,966.1821406338672,1923.06425,0.0,2889.246390633867
C8_2022,C8,2022,ha,"Ecotoxicity, freshwater - metals",CTUe,123.5010288066,25.0,0.0,,,,16.52071,320.1271,1619.55,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2040.324681615485,8003.1775,0.0,10043.502181615484
C8_2022,C8,2022,ha,"Ecotoxicity, freshwater - organics",CTUe,123.5010288066,25.0,0.0,,,,0.174143,0.721252,0.87605,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,21.506839659467744,18.0313,0.0,39.538139659467745
C8_2022,C8,2022,ha,"Eutrophication, freshwater",kg P eq,123.5010288066,25.0,0.0,,,,0.000222,0.000952,0.000618,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0274172283950652,0.0238,0.0,0.051217228395065206
C8_2022,C8,2022,ha,"Eutrophication, marine",kg N eq,123.5010288066,25.0,0.0,,,,0.002677,0.002767,0.002898,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.33061225411526823,0.069175,0.0,0.3997872541152682
C8_2022,C8,2022,ha,"Eutrophication, terrestrial",mol N eq,123.5010288066,25.0,0.0,,,,0.241389,0.052171,0.058383,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,29.81178984259637,1.304275,0.0,31.11606484259637
C8_2022,C8,2022,ha,"Human toxicity, cancer",CTUh,123.5010288066,25.0,0.0,,,,5.34e-10,2.54e-09,1.77e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,6.594954938272441e-08,6.349999999999999e-08,0.0,1.2944954938272442e-07
C8_2022,C8,2022,ha,"Human toxicity, cancer - inorganics",CTUh,123.5010288066,25.0,0.0,,,,0.0,6.21e-18,5.01e-18,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,0.0,1.5525e-16,0.0,1.5525e-16
C8_2022,C8,2022,ha,"Human toxicity, cancer - metals",CTUh,123.5010288066,25.0,0.0,,,,3.5e-10,2.13e-09,1.34e-09,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,4.322536008231e-08,5.325e-08,0.0,9.647536008231e-08
C8_2022,C8,2022,ha,"Human toxicity, cancer - organics",CTUh,123.5010288066,25.0,0.0,,,,1.84e-10,4.05e-10,4.32e-10,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.2724189300414402e-08,1.0125e-08,0.0,3.28491893004144e-08
C8_2022,C8,2022,ha,"Human toxicity, non-cancer",CTUh,123.5010288066,25.0,0.0,,,,2e-08,6.49e-08,9.9e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.470020576132e-06,1.6225000000000001e-06,0.0,4.092520576132e-06
C8_2022,C8,2022,ha,"Human toxicity, non-cancer - inorganics",CTUh,123.5010288066,25.0,0.0,,,,1.72e-09,1.45e-08,6.51e-08,1 kg N,1 kg P2O5,1 kg K2O,8_chara,9_chara,10_chara,2.12421769547352e-07,3.625e-07,0.0,5.74921769547352e-07
