dmu_id,farmer_id,year,basis,impact_category,impact_unit,n_amount_kg_ha,p_amount_kg_ha,k_amount_kg_ha,n_amount_kg_tonne,p_amount_kg_tonne,k_amount_kg_tonne,n_factor_per_unit,p_factor_per_unit,k_factor_per_unit,n_factor_unit,p_factor_unit,k_factor_unit,n_characterisation_sheet,p_characterisation_sheet,k_characterisation_sheet,n_single_score_file,p_single_score_file,k_single_score_file,n_impact,p_impact,k_impact,fertilisation_total_impact
C1_2023,C1,2023,tonne,"Ecotoxicity, freshwater - organics",Pt,,,,28.42,6.61,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,tonne,"Eutrophication, freshwater",Pt,,,,28.42,6.61,0.0,4.5732e-06,1.96112e-05,1.2730799999999998e-05,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.000129970344,0.000129630032,0.0,0.00025960037600000004
C1_2023,C1,2023,tonne,"Eutrophication, marine",Pt,,,,28.42,6.61,0.0,0.002243326,0.002318746,0.002428524,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.06375532492,0.01532691106,0.0,0.07908223598
C1_2023,C1,2023,tonne,"Eutrophication, terrestrial",Pt,,,,28.42,6.61,0.0,1.58592573,0.34276347,0.38357631,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,45.072009246600004,2.2656665367000004,0.0,47.33767578330001
C1_2023,C1,2023,tonne,"Human toxicity, cancer",Pt,,,,28.42,6.61,0.0,4.3788000000000003e-16,2.0828e-15,1.4514e-15,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,1.2444549600000001e-14,1.3767308e-14,0.0,2.6211857600000003e-14
C1_2023,C1,2023,tonne,"Human toxicity, cancer - inorganics",Pt,,,,28.42,6.61,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,tonne,"Human toxicity, cancer - metals",Pt,,,,28.42,6.61,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,tonne,"Human toxicity, cancer - organics",Pt,,,,28.42,6.61,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
C1_2023,C1,2023,tonne,"Human toxicity, non-cancer",Pt,,,,28.42,6.61,0.0,1.748e-13,5.67226e-13,8.652599999999999e-13,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,4.967816e-12,3.74936386e-12,0.0,8.71717986e-12
C1_2023,C1,2023,tonne,"Human toxicity, non-cancer - inorganics",Pt,,,,28.42,6.61,0.0,0.0,0.0,0.0,1 kg N,1 kg P2O5,1 kg K2O,,,,nitrogen_N_singlescore_8.json,phosphorus_P2O5_singlescore_9.json,potassium_K2O_singlescore_10.json,0.0,0.0,0.0,0.0
