dmu_id,farmer_id,year,basis,impact_category,impact_unit,herbicide_amount_kg_ha,fungicide_amount_kg_ha,pesticide_amount_kg_ha,herbicide_amount_kg_tonne,fungicide_amount_kg_tonne,pesticide_amount_kg_tonne,herbicide_factor_per_unit,fungicide_factor_per_unit,pesticide_factor_per_unit,herbicide_factor_unit,fungicide_factor_unit,pesticide_factor_unit,herbicide_factor_group,fungicide_factor_group,pesticide_factor_group,herbicide_characterisation_sheets,fungicide_characterisation_sheets,pesticide_characterisation_sheets,herbicide_single_score_file,fungicide_single_score_file,pesticide_single_score_file,herbicide_impact,fungicide_impact,pesticide_impact,crop_protection_total_impact
C1_2023,C1,2023,tonne,Land use,Pt,,,,0.2237245479,0.0,0.0173204528,93.25604,87.12929,93.87114,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,20.863665387944316,0.0,1.6258906496521919,22.489556037596508
C1_2023,C1,2023,tonne,Ozone depletion,kg CFC11 eq,,,,0.2237245479,0.0,0.0173204528,1.47e-06,9.46e-07,1e-06,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,3.2887508541299995e-07,0.0,1.73204528e-08,3.4619553821299996e-07
C1_2023,C1,2023,tonne,Particulate matter,disease inc.,,,,0.2237245479,0.0,0.0173204528,2.7e-07,2.24e-07,2.41e-07,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,6.0405627933e-08,0.0,4.1742291248e-09,6.45798570578e-08
C1_2023,C1,2023,tonne,Photochemical ozone formation,kg NMVOC eq,,,,0.2237245479,0.0,0.0173204528,0.02486,0.017891,0.019849,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,0.0055617922607939995,0.0,0.0003437936676272,0.0059055859284212
C1_2023,C1,2023,tonne,"Resource use, fossils",MJ,,,,0.2237245479,0.0,0.0173204528,246.4021,173.2985,189.8419,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,55.126198424110584,0.0,3.28814766841232,58.414346092522905
C1_2023,C1,2023,tonne,"Resource use, minerals and metals",kg Sb eq,,,,0.2237245479,0.0,0.0173204528,6.14e-05,4.6e-05,5.28e-05,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,1.373668724106e-05,0.0,9.1451990784e-07,1.46512071489e-05
C1_2023,C1,2023,tonne,Water use,m3 depriv.,,,,0.2237245479,0.0,0.0173204528,1.924816,1.471827,1.666069,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,0.4306285893906864,0.0,0.0288570694760432,0.4594856588667296
C1_2024,C1,2024,tonne,Acidification,mol H+ eq,,,,0.2540100447,0.0156014496,0.0,0.051857,0.038504,0.043223,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,0.0131721988880079,0.0006007182153983999,0.0,0.0137729171034063
C1_2024,C1,2024,tonne,Climate change,kg CO2 eq,,,,0.2540100447,0.0156014496,0.0,13.6732,9.430276,10.25282,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,3.47313014319204,0.14712597572808958,0.0,3.620256118920129
C1_2024,C1,2024,tonne,Climate change - Biogenic,kg CO2 eq,,,,0.2540100447,0.0156014496,0.0,0.223944,0.214731,0.218857,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,0.0568840254502968,0.0033501148740576,0.0,0.060234140324354396
C1_2024,C1,2024,tonne,Climate change - Fossil,kg CO2 eq,,,,0.2540100447,0.0156014496,0.0,13.4338,9.203992,10.02068,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,3.41232013849086,0.14359561730680317,0.0,3.5559157557976633
C1_2024,C1,2024,tonne,Climate change - Land use and LU change,kg CO2 eq,,,,0.2540100447,0.0156014496,0.0,0.015459,0.011552,0.013281,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,0.0039267412810173,0.0001802279457792,0.0,0.0041069692267965
C1_2024,C1,2024,tonne,"Ecotoxicity, freshwater",CTUe,,,,0.2540100447,0.0156014496,0.0,6433.9547999999995,16850.447900000003,2330477.7238,1 kg herbicide active substance,1 kg fungicide active substance,1 kg insecticide active substance,herbicide,fungicide,pesticide_insecticide,2_chara;3_chara,6_chara;7_chara,4_chara;5_chara,,,,1634.2891463457795,262.8914136492759,0.0,1897.1805599950553
