dmu_id,farmer_id,year,basis,impact_category,impact_unit,centrifugal_spreader_ha_worked_per_ha,centrifugal_spreader_ha_worked_per_tonne,centrifugal_spreader_factor_per_ha_worked,centrifugal_spreader_factor_unit,centrifugal_spreader_characterisation_sheet,centrifugal_spreader_impact,combine_harvester_ha_worked_per_ha,combine_harvester_ha_worked_per_tonne,combine_harvester_factor_per_ha_worked,combine_harvester_factor_unit,combine_harvester_characterisation_sheet,combine_harvester_impact,disk_harrow_ha_worked_per_ha,disk_harrow_ha_worked_per_tonne,disk_harrow_factor_per_ha_worked,disk_harrow_factor_unit,disk_harrow_characterisation_sheet,disk_harrow_impact,laser_leveler_ha_worked_per_ha,laser_leveler_ha_worked_per_tonne,laser_leveler_factor_per_ha_worked,laser_leveler_factor_unit,laser_leveler_characterisation_sheet,laser_leveler_impact,rotary_tiller_ha_worked_per_ha,rotary_tiller_ha_worked_per_tonne,rotary_tiller_factor_per_ha_worked,rotary_tiller_factor_unit,rotary_tiller_characterisation_sheet,rotary_tiller_impact,seeder_ha_worked_per_ha,seeder_ha_worked_per_tonne,seeder_factor_per_ha_worked,seeder_factor_unit,seeder_characterisation_sheet,seeder_impact,sprayer_ha_worked_per_ha,sprayer_ha_worked_per_tonne,sprayer_factor_per_ha_worked,sprayer_factor_unit,sprayer_characterisation_sheet,sprayer_impact,machines_total_impact
C1_2022,C1,2022,tonne,Ionising radiation,kBq U-235 eq,,0.9019759205,1.72,1 ha worked,13_chara,1.55139858326,,0.2254939801,10.49,1 ha worked,16_chara,2.365431851249,,0.6764819403,1.27,1 ha worked,11_chara,0.859132064181,,0.2254939801,7.89,1 ha worked,12_chara,1.7791475029889998,,0.2254939801,4.319999999999999,1 ha worked,14_chara,0.9741339940319999,,0.0,1.75,1 ha worked,17_chara,0.0,,1.1639064279,0.115,1 ha worked,15_chara,0.1338492392085,7.663093234919499
C1_2022,C1,2022,tonne,Land use,Pt,,0.9019759205,145.23,1 ha worked,13_chara,130.99396293421498,,0.2254939801,800.14,1 ha worked,16_chara,180.426753237214,,0.6764819403,137.54,1 ha worked,11_chara,93.04332606886199,,0.2254939801,641.1899999999999,1 ha worked,12_chara,144.58448510031897,,0.2254939801,418.1,1 ha worked,14_chara,94.27903307981,,0.0,168.95000000000002,1 ha worked,17_chara,0.0,,1.1639064279,100.13,1 ha worked,15_chara,116.541950625627,759.8695110460469
C1_2022,C1,2022,tonne,Ozone depletion,kg CFC11 eq,,0.9019759205,4.960000000000001e-06,1 ha worked,13_chara,4.47380056568e-06,,0.2254939801,3.03e-05,1 ha worked,16_chara,6.83246759703e-06,,0.6764819403,4.17e-06,1 ha worked,11_chara,2.8209296910509996e-06,,0.2254939801,2.13e-05,1 ha worked,12_chara,4.80302177613e-06,,0.2254939801,9.97e-06,1 ha worked,14_chara,2.248174981597e-06,,0.0,3.52e-06,1 ha worked,17_chara,0.0,,1.1639064279,3.2200000000000005e-07,1 ha worked,15_chara,3.7477786978380006e-07,2.15531724812718e-05
C1_2022,C1,2022,tonne,Particulate matter,disease inc.,,0.9019759205,8.429999999999999e-07,1 ha worked,13_chara,7.603657009814999e-07,,0.2254939801,5.39e-06,1 ha worked,16_chara,1.2154125527389999e-06,,0.6764819403,6.229999999999999e-07,1 ha worked,11_chara,4.214482488068999e-07,,0.2254939801,3.6599999999999997e-06,1 ha worked,12_chara,8.253079671659999e-07,,0.2254939801,2.78e-06,1 ha worked,14_chara,6.26873264678e-07,,0.0,1.42e-06,1 ha worked,17_chara,0.0,,1.1639064279,1.22e-07,1 ha worked,15_chara,1.4199658420380002e-07,3.9914043185752e-06
C1_2022,C1,2022,tonne,Photochemical ozone formation,kg NMVOC eq,,0.9019759205,0.305,1 ha worked,13_chara,0.2751026557525,,0.2254939801,2.2,1 ha worked,16_chara,0.49608675622000004,,0.6764819403,0.249,1 ha worked,11_chara,0.16844400313469998,,0.2254939801,1.33,1 ha worked,12_chara,0.299906993533,,0.2254939801,0.67,1 ha worked,14_chara,0.151080966667,,0.0,0.107,1 ha worked,17_chara,0.0,,1.1639064279,0.0194,1 ha worked,15_chara,0.02257978470126,1.41320116000846
C1_2022,C1,2022,tonne,"Resource use, fossils",MJ,,0.9019759205,357.29999999999995,1 ha worked,13_chara,322.27599639464995,,0.2254939801,2174.67,1 ha worked,16_chara,490.374993704067,,0.6764819403,273.81,1 ha worked,11_chara,185.227520073543,,0.2254939801,1630.72,1 ha worked,12_chara,367.717543228672,,0.2254939801,863.0400000000001,1 ha worked,14_chara,194.610324585504,,0.0,337.64000000000004,1 ha worked,17_chara,0.0,,1.1639064279,23.53,1 ha worked,15_chara,27.386718248487,1587.593096234923
C1_2022,C1,2022,tonne,"Resource use, minerals and metals",kg Sb eq,,0.9019759205,0.00031400000000000004,1 ha worked,13_chara,0.00028322043903700005,,0.2254939801,0.0025800000000000003,1 ha worked,16_chara,0.0005817744686580001,,0.6764819403,0.000127,1 ha worked,11_chara,8.59132064181e-05,,0.2254939801,0.000917,1 ha worked,12_chara,0.0002067779797517,,0.2254939801,0.00062,1 ha worked,14_chara,0.00013980626766199998,,0.0,0.00037,1 ha worked,17_chara,0.0,,1.1639064279,2.91e-05,1 ha worked,15_chara,3.386967705189e-05,0.00133136203857869
C1_2022,C1,2022,tonne,Water use,m3 depriv.,,0.9019759205,2.11,1 ha worked,13_chara,1.9031691922549998,,0.2254939801,12.8,1 ha worked,16_chara,2.88632294528,,0.6764819403,0.8550000000000001,1 ha worked,11_chara,0.5783920589565,,0.2254939801,7.94,1 ha worked,12_chara,1.790422201994,,0.2254939801,6.409999999999999,1 ha worked,14_chara,1.4454164124409998,,0.0,3.44,1 ha worked,17_chara,0.0,,1.1639064279,0.235,1 ha worked,15_chara,0.2735180105565,8.877240821483
C1_2023,C1,2023,tonne,Acidification,mol H+ eq,,0.6938853923,0.253,1 ha worked,13_chara,0.1755530042519,,0.2312951308,1.7899999999999998,1 ha worked,16_chara,0.414018284132,,0.6938853923,0.20199999999999999,1 ha worked,11_chara,0.1401648492446,,0.2312951308,1.1,1 ha worked,12_chara,0.25442464388,,0.2312951308,0.5670000000000001,1 ha worked,14_chara,0.13114433916360002,,0.0,0.116,1 ha worked,17_chara,0.0,,1.3261733997,0.0167,1 ha worked,15_chara,0.02214709577499,1.13745221644709
C1_2023,C1,2023,tonne,Climate change,kg CO2 eq,,0.6938853923,26.88,1 ha worked,13_chara,18.651639345023998,,0.2312951308,165.89,1 ha worked,16_chara,38.369549248412,,0.6938853923,20.45,1 ha worked,11_chara,14.189956272535,,0.2312951308,124.18,1 ha worked,12_chara,28.722229342744,,0.2312951308,69.64999999999999,1 ha worked,14_chara,16.109705860219997,,0.0,28.27,1 ha worked,17_chara,0.0,,1.3261733997,1.93,1 ha worked,15_chara,2.559514661421,118.60259473035599
